"";"zoning";"coded_systemload";"loadunitcap";"throughput";"prediction";"low.bootstrap";"up.bootstrap";"low.analytical";"up.analytical"
10653;Prio Korr.;0.861111111111111;8;7394.84880500262;7394.84880500262;7242;7553;7363.71813864775;7489.43422505595
5398;Prio Korr.;0.888888888888889;1;6854.92091371892;6854.92091371892;6709;7007;6376.49225552071;6493.96485008136
5471;Prio Korr.;0.888888888888889;1.09722222222222;6866.79778260335;6866.79778260335;6721;7013;6395.34112280192;6510.28692737127
5544;Prio Korr.;0.888888888888889;1.19444444444444;6878.56765785819;6878.56765785819;6732;7026;6414.04304564703;6526.58550395829
5617;Prio Korr.;0.888888888888889;1.29166666666667;6890.22991915367;6890.22991915367;6740;7039;6432.59697423244;6542.8597235784
5690;Prio Korr.;0.888888888888889;1.38888888888889;6901.78395109496;6901.78395109496;6756;7046;6451.00202730907;6559.1085669079
5763;Prio Korr.;0.888888888888889;1.48611111111111;6913.2291432763;6913.2291432763;6767;7059;6469.25750454166;6575.33083939599
5836;Prio Korr.;0.888888888888889;1.58333333333333;6924.56489033465;6924.56489033465;6780;7070;6487.36289723214;6591.52516071266
5909;Prio Korr.;0.888888888888889;1.68055555555556;6935.79059200307;6935.79059200307;6789;7082;6505.31789695483;6607.68995628514
5982;Prio Korr.;0.888888888888889;1.77777777777778;6946.90565316349;6946.90565316349;6801;7096;6523.12240165148;6623.82345137383
6055;Prio Korr.;0.888888888888889;1.875;6957.90948389939;6957.90948389939;6814;7104;6540.77651878172;6639.92366809307
6128;Prio Korr.;0.888888888888889;1.97222222222222;6968.80149954786;6968.80149954786;6824;7115;6558.28056519723;6655.98842570752
6201;Prio Korr.;0.888888888888889;2.06944444444444;6979.58112075136;6979.58112075136;6836;7124;6575.6350635061;6672.01534443853
6274;Prio Korr.;0.888888888888889;2.16666666666667;6990.24777350897;6990.24777350897;6844;7136;6592.84073480996;6688.00185289738
6347;Prio Korr.;0.888888888888889;2.26388888888889;7000.80088922742;7000.80088922742;6856;7143;6609.89848782662;6703.9451991325
6420;Prio Korr.;0.888888888888889;2.36111111111111;7011.23990477141;7011.23990477141;6868;7155;6626.80940454454;6719.84246514472
6493;Prio Korr.;0.888888888888889;2.45833333333333;7021.56426251379;7021.56426251379;6878;7167;6643.57472268451;6735.69058459524
6566;Prio Korr.;0.888888888888889;2.55555555555556;7031.77341038506;7031.77341038506;6885;7177;6660.19581535825;6751.48636331581
6639;Prio Korr.;0.888888888888889;2.65277777777778;7041.86680192269;7041.86680192269;6898;7190;6676.67416840762;6767.22650213845
6712;Prio Korr.;0.888888888888889;2.75;7051.84389631961;7051.84389631961;6909;7197;6693.01135597262;6782.90762149553
6785;Prio Korr.;0.888888888888889;2.84722222222222;7061.70415847272;7061.70415847272;6917;7206;6709.20901487185;6798.5262872074
6858;Prio Korr.;0.888888888888889;2.94444444444444;7071.4470590305;7071.4470590305;6929;7214;6725.26881838136;6814.07903687108
6931;Prio Korr.;0.888888888888889;3.04166666666667;7081.07207444054;7081.07207444054;6935;7228;6741.19244997197;6829.56240628954
7004;Prio Korr.;0.888888888888889;3.13888888888889;7090.57868699616;7090.57868699616;6944;7234;6756.98157751475;6844.97295543341
7077;Prio Korr.;0.888888888888889;3.23611111111111;7099.96638488304;7099.96638488304;6955;7247;6772.6378283925;6860.30729349499
7150;Prio Korr.;0.888888888888889;3.33333333333333;7109.23466222498;7109.23466222498;6963;7254;6788.16276587425;6875.5621026796
7223;Prio Korr.;0.888888888888889;3.43055555555556;7118.3830191294;7118.3830191294;6972;7264;6803.55786701995;6890.73416046575
7296;Prio Korr.;0.888888888888889;3.52777777777778;7127.41096173211;7127.41096173211;6983;7274;6818.82450229524;6905.82036015497
7369;Prio Korr.;0.888888888888889;3.625;7136.31800224196;7136.31800224196;6990;7285;6833.96391699294;6920.81772961384
7442;Prio Korr.;0.888888888888889;3.72222222222222;7145.1036589845;7145.1036589845;7001;7293;6848.97721448577;6935.72344818495
7515;Prio Korr.;0.888888888888889;3.81944444444444;7153.76745644563;7153.76745644563;7009;7302;6863.86534127242;6950.53486180318
7588;Prio Korr.;0.888888888888889;3.91666666666667;7162.30892531423;7162.30892531423;7018;7307;6878.62907373269;6965.24949640262
7661;Prio Korr.;0.888888888888889;4.01388888888889;7170.72760252472;7170.72760252472;7025;7316;6893.26900647312;6979.86506973221
7734;Prio Korr.;0.888888888888889;4.11111111111111;7179.02303129876;7179.02303129876;7034;7327;6907.78554212455;6994.37950171894
7807;Prio Korr.;0.888888888888889;4.20833333333333;7187.19476118662;7187.19476118662;7040;7333;6922.17888244494;7008.79092352472
7880;Prio Korr.;0.888888888888889;4.30555555555556;7195.24234810791;7195.24234810791;7049;7339;6936.44902058482;7023.09768544026
7953;Prio Korr.;0.888888888888889;4.40277777777778;7203.16535439179;7203.16535439179;7056;7351;6950.5957343852;7037.29836374567
8026;Prio Korr.;0.888888888888889;4.5;7210.96334881661;7210.96334881661;7064;7358;6964.618580599;7051.39176664643
8099;Prio Korr.;0.888888888888889;4.59722222222222;7218.6359066491;7218.6359066491;7070;7365;6978.51688995556;7065.37693936595
8172;Prio Korr.;0.888888888888889;4.69444444444445;7226.18260968279;7226.18260968279;7078;7372;6992.2897630203;7079.25316844187
8245;Prio Korr.;0.888888888888889;4.79166666666667;7233.60304627609;7233.60304627609;7087;7381;7005.93606683934;7093.01998523669
8318;Prio Korr.;0.888888888888889;4.88888888888889;7240.89681138975;7240.89681138975;7095;7387;7019.45443239898;7106.67716863247
8391;Prio Korr.;0.888888888888889;4.98611111111111;7248.06350662354;7248.06350662354;7099;7394;7032.84325297198;7120.22474683841
8464;Prio Korr.;0.888888888888889;5.08333333333333;7255.1027402527;7255.1027402527;7110;7397;7046.1006834638;7133.66299819657
8537;Prio Korr.;0.888888888888889;5.18055555555556;7262.0141272634;7262.0141272634;7116;7411;7059.22464091444;7146.99245083232
8610;Prio Korr.;0.888888888888889;5.27777777777778;7268.79728938812;7268.79728938812;7124;7415;7072.21280634715;7160.21388095586
8683;Prio Korr.;0.888888888888889;5.375;7275.45185513989;7275.45185513989;7128;7424;7085.06262818983;7173.32830959074
8756;Prio Korr.;0.888888888888889;5.47222222222222;7281.97745984635;7281.97745984635;7132;7429;7097.77132751842;7186.33699747936
8829;Prio Korr.;0.888888888888889;5.56944444444445;7288.37374568295;7288.37374568295;7139;7438;7110.33590538637;7199.24143790101
8902;Prio Korr.;0.888888888888889;5.66666666666667;7294.64036170578;7294.64036170578;7150;7442;7122.75315250509;7212.04334713826
8975;Prio Korr.;0.888888888888889;5.76388888888889;7300.77696388349;7300.77696388349;7153;7450;7135.01966152402;7224.74465234272
9048;Prio Korr.;0.888888888888889;5.86111111111111;7306.78321512891;7306.78321512891;7159;7455;7147.13184212324;7237.34747658684
9121;Prio Korr.;0.888888888888889;5.95833333333333;7312.65878532983;7312.65878532983;7165;7462;7159.08593907452;7249.85412094655
9194;Prio Korr.;0.888888888888889;6.05555555555556;7318.40335137933;7318.40335137933;7172;7466;7170.87805334599;7262.26704353896
9267;Prio Korr.;0.888888888888889;6.15277777777778;7324.01659720521;7324.01659720521;7179;7472;7182.50416622327;7274.58883554286
9340;Prio Korr.;0.888888888888889;6.25;7329.49821379917;7329.49821379917;7179;7480;7193.96016629637;7286.82219435131
9413;Prio Korr.;0.888888888888889;6.34722222222222;7334.84789924508;7334.84789924508;7187;7485;7205.24187902588;7298.96989414535
9486;Prio Korr.;0.888888888888889;6.44444444444445;7340.0653587466;7340.0653587466;7191;7491;7216.34509845416;7311.03475432002
9559;Prio Korr.;0.888888888888889;6.54166666666667;7345.15030465445;7345.15030465445;7196;7492;7227.26562048668;7323.01960633999
9632;Prio Korr.;0.888888888888889;6.63888888888889;7350.10245649268;7350.10245649268;7202;7501;7237.99927703725;7334.92725972961
9705;Prio Korr.;0.888888888888889;6.73611111111111;7354.9215409845;7354.9215409845;7207;7504;7248.54197022746;7346.76046800771
9778;Prio Korr.;0.888888888888889;6.83333333333333;7359.60729207746;7359.60729207746;7208;7509;7258.88970576271;7358.52189544482
9851;Prio Korr.;0.888888888888889;6.93055555555556;7364.15945096784;7364.15945096784;7217;7516;7269.03862458463;7370.2140855417
9924;Prio Korr.;0.888888888888889;7.02777777777778;7368.57776612456;7368.57776612456;7222;7520;7278.98503193084;7381.83943210081
9997;Prio Korr.;0.888888888888889;7.125;7372.86199331226;7372.86199331226;7223;7525;7288.72542301207;7393.40015367773
10070;Prio Korr.;0.888888888888889;7.22222222222222;7377.01189561393;7377.01189561393;7229;7529;7298.25650464882;7404.89827207245
10143;Prio Korr.;0.888888888888889;7.31944444444445;7381.0272434526;7381.0272434526;7233;7533;7307.57521237744;7416.33559534955
10216;Prio Korr.;0.888888888888889;7.41666666666667;7384.90781461251;7384.90781461251;7230;7536;7316.67872273157;7427.71370568202
10289;Prio Korr.;0.888888888888889;7.51388888888889;7388.65339425986;7388.65339425986;7236;7544;7325.56446061112;7439.03395210579
10362;Prio Korr.;0.888888888888889;7.61111111111111;7392.26377496222;7392.26377496222;7240;7546;7334.23010185327;7450.29744807117
10435;Prio Korr.;0.888888888888889;7.70833333333333;7395.73875670801;7395.73875670801;7244;7551;7342.67357130209;7461.50507349372
10508;Prio Korr.;0.888888888888889;7.80555555555556;7399.07814692482;7399.07814692482;7245;7551;7350.89303682634;7472.65748085638
10581;Prio Korr.;0.888888888888889;7.90277777777778;7402.28176049727;7402.28176049727;7252;7560;7358.88689984673;7483.75510479983
10654;Prio Korr.;0.888888888888889;8;7405.34941978401;7405.34941978401;7251;7562;7366.65378300663;7494.79817456841
5399;Prio Korr.;0.916666666666667;1;6855.8570901152;6855.8570901152;6709;7005;6370.74415498125;6490.42705080477
5472;Prio Korr.;0.916666666666667;1.09722222222222;6867.85594146965;6867.85594146965;6719;7016;6389.68303349057;6506.85975569783
5545;Prio Korr.;0.916666666666667;1.19444444444444;6879.74819929742;6879.74819929742;6733;7028;6408.47625772308;6523.26902259169
5618;Prio Korr.;0.916666666666667;1.29166666666667;6891.53323753609;6891.53323753609;6745;7037;6427.12282232652;6539.65394310325
5691;Prio Korr.;0.916666666666667;1.38888888888889;6903.21043501549;6903.21043501549;6757;7048;6445.62188733871;6556.01344883679
5764;Prio Korr.;0.916666666666667;1.48611111111111;6914.7791755123;6914.7791755123;6769;7061;6463.97278930596;6572.34630043763
5837;Prio Korr.;0.916666666666667;1.58333333333333;6926.23884780411;6926.23884780411;6782;7072;6482.17505076922;6588.65107827792
5910;Prio Korr.;0.916666666666667;1.68055555555556;6937.58884572329;6937.58884572329;6787;7081;6500.2283876926;6604.92617519988
5983;Prio Korr.;0.916666666666667;1.77777777777778;6948.82856821027;6948.82856821027;6806;7095;6518.1327144341;6621.16979171657
6056;Prio Korr.;0.916666666666667;1.875;6959.95741936656;6959.95741936656;6815;7105;6535.88814590686;6637.37993402244
6129;Prio Korr.;0.916666666666667;1.97222222222222;6970.97480850738;6970.97480850738;6820;7118;6553.49499664935;6653.55441509387
6202;Prio Korr.;0.916666666666667;2.06944444444444;6981.88015021383;6981.88015021383;6836;7127;6570.953776616;6669.6908590701
6275;Prio Korr.;0.916666666666667;2.16666666666667;6992.67286438473;6992.67286438473;6847;7135;6588.26518360481;6685.78670899606
6348;Prio Korr.;0.916666666666667;2.26388888888889;7003.35237628797;7003.35237628797;6857;7147;6605.43009235703;6701.83923789341
6421;Prio Korr.;0.916666666666667;2.36111111111111;7013.91811661147;7013.91811661147;6871;7162;6622.44954048201;6717.84556300586
6494;Prio Korr.;0.916666666666667;2.45833333333333;7024.36952151377;7024.36952151377;6881;7170;6639.32471147401;6733.80266295241
6567;Prio Korr.;0.916666666666667;2.55555555555556;7034.70603267413;7034.70603267413;6890;7180;6656.05691518756;6749.70739742153
6640;Prio Korr.;0.916666666666667;2.65277777777778;7044.92709734216;7044.92709734216;6901;7191;6672.64756621797;6765.55652896009
6713;Prio Korr.;0.916666666666667;2.75;7055.03216838707;7055.03216838707;6910;7200;6689.09816068891;6781.3467463544
6786;Prio Korr.;0.916666666666667;2.84722222222222;7065.02070434652;7065.02070434652;6921;7213;6705.41025197752;6797.07468907392
6859;Prio Korr.;0.916666666666667;2.94444444444444;7074.89216947485;7074.89216947485;6933;7223;6721.58542590761;6812.73697224609
6932;Prio Korr.;0.916666666666667;3.04166666666667;7084.64603379098;7084.64603379098;6939;7232;6737.6252759174;6828.3302116561
7005;Prio Korr.;0.916666666666667;3.13888888888889;7094.28177312586;7094.28177312586;6949;7235;6753.53137866201;6843.85104831195
7078;Prio Korr.;0.916666666666667;3.23611111111111;7103.79886916929;7103.79886916929;6955;7246;6769.30527044761;6859.29617217674
7151;Prio Korr.;0.916666666666667;3.33333333333333;7113.19680951649;7113.19680951649;6970;7260;6784.94842482147;6874.6623447451
7224;Prio Korr.;0.916666666666667;3.43055555555556;7122.47508771396;7122.47508771396;6980;7267;6800.46223156258;6889.94642021801
7297;Prio Korr.;0.916666666666667;3.52777777777778;7131.63320330493;7131.63320330493;6985;7277;6815.84797724035;6905.14536510963
7370;Prio Korr.;0.916666666666667;3.625;7140.67066187447;7140.67066187447;6996;7290;6831.10682743405;6920.25627619217
7443;Prio Korr.;0.916666666666667;3.72222222222222;7149.58697509381;7149.58697509381;7005;7294;6846.23981064141;6935.27639675157
7516;Prio Korr.;0.916666666666667;3.81944444444444;7158.38166076442;7158.38166076442;7010;7304;6861.24780384909;6950.20313118026
7589;Prio Korr.;0.916666666666667;3.91666666666667;7167.05424286136;7167.05424286136;7023;7315;6876.13151969527;6965.03405797756
7662;Prio Korr.;0.916666666666667;4.01388888888889;7175.60425157624;7175.60425157624;7030;7323;6890.89149512323;6979.76694125801
7735;Prio Korr.;0.916666666666667;4.11111111111111;7184.03122335969;7184.03122335969;7038;7332;6905.52808140672;6994.39974088762
7808;Prio Korr.;0.916666666666667;4.20833333333333;7192.33470096311;7192.33470096311;7047;7339;6920.04143541958;7008.93062137503
7881;Prio Korr.;0.916666666666667;4.30555555555556;7200.51423348011;7200.51423348011;7053;7348;6934.4315120249;7023.35795964239
7954;Prio Korr.;0.916666666666667;4.40277777777778;7208.56937638734;7208.56937638734;7061;7358;6948.69805747016;7037.6803517896
8027;Prio Korr.;0.916666666666667;4.5;7216.49969158457;7216.49969158457;7071;7368;6962.84060369339;7051.89661894652
8100;Prio Korr.;0.916666666666667;4.59722222222222;7224.30474743461;7224.30474743461;7078;7373;6976.85846347073;7066.00581228344
8173;Prio Korr.;0.916666666666667;4.69444444444445;7231.98411880226;7231.98411880226;7084;7381;6990.75072636488;7080.00721721951
8246;Prio Korr.;0.916666666666667;4.79166666666667;7239.53738709305;7239.53738709305;7095;7391;7004.51625546834;7093.90035683568
8319;Prio Korr.;0.916666666666667;4.88888888888889;7246.96414029121;7246.96414029121;7098;7396;7018.15368497097;7107.68499446239
8392;Prio Korr.;0.916666666666667;4.98611111111111;7254.26397299707;7254.26397299707;7105;7402;7031.66141861984;7121.3611353745
8465;Prio Korr.;0.916666666666667;5.08333333333333;7261.43648646406;7261.43648646406;7112;7409;7045.03762917592;7134.9290274877
8538;Prio Korr.;0.916666666666667;5.18055555555556;7268.48128863482;7268.48128863482;7122;7420;7058.28025901049;7148.38916091513
8611;Prio Korr.;0.916666666666667;5.27777777777778;7275.3979941771;7275.3979941771;7129;7423;7071.38702201616;7161.74226620797
8684;Prio Korr.;0.916666666666667;5.375;7282.18622451878;7282.18622451878;7130;7433;7084.35540703697;7174.9893110762
8757;Prio Korr.;0.916666666666667;5.47222222222222;7288.84560788241;7288.84560788241;7142;7437;7097.18268304335;7188.13149536349
8830;Prio Korr.;0.916666666666667;5.56944444444445;7295.3757793192;7295.3757793192;7150;7441;7109.86590628938;7201.17024403875
8903;Prio Korr.;0.916666666666667;5.66666666666667;7301.77638074225;7301.77638074225;7154;7452;7122.40192968948;7214.10719796725
8976;Prio Korr.;0.916666666666667;5.76388888888889;7308.04706095937;7308.04706095937;7163;7454;7134.78741463602;7226.94420224002
9049;Prio Korr.;0.916666666666667;5.86111111111111;7314.18747570511;7314.18747570511;7166;7463;7147.01884544581;7239.6832918728
9122;Prio Korr.;0.916666666666667;5.95833333333333;7320.19728767236;7320.19728767236;7175;7471;7159.09254657183;7252.32667473934
9195;Prio Korr.;0.916666666666667;6.05555555555556;7326.07616654313;7326.07616654313;7178;7472;7171.00470264297;7264.87671167514
9268;Prio Korr.;0.916666666666667;6.15277777777778;7331.82378901885;7331.82378901885;7186;7483;7182.75138130283;7277.33589378131
9341;Prio Korr.;0.916666666666667;6.25;7337.43983885;7337.43983885;7189;7488;7194.32855870834;7289.7068170669
9414;Prio Korr.;0.916666666666667;6.34722222222222;7342.92400686513;7342.92400686513;7197;7492;7205.73214742693;7301.99215469259
9487;Prio Korr.;0.916666666666667;6.44444444444445;7348.27599099915;7348.27599099915;7202;7495;7216.95802633984;7314.19462720599
9560;Prio Korr.;0.916666666666667;6.54166666666667;7353.4954963212;7353.4954963212;7201;7505;7228.00207203283;7326.31697128908
9633;Prio Korr.;0.916666666666667;6.63888888888889;7358.58223506155;7358.58223506155;7209;7510;7238.86019103761;7338.36190765333
9706;Prio Korr.;0.916666666666667;6.73611111111111;7363.53592663821;7363.53592663821;7213;7520;7249.52835219321;7350.33210881389
9779;Prio Korr.;0.916666666666667;6.83333333333333;7368.35629768259;7368.35629768259;7218;7519;7260.00261833272;7362.23016753715
9852;Prio Korr.;0.916666666666667;6.93055555555556;7373.04308206477;7373.04308206477;7220;7524;7270.27917647659;7374.05856678008
9925;Prio Korr.;0.916666666666667;7.02777777777778;7377.59602091789;7377.59602091789;7231;7528;7280.3543657356;7385.81965191952
9998;Prio Korr.;0.916666666666667;7.125;7382.01486266199;7382.01486266199;7233;7535;7290.22470219164;7397.5156060012
10071;Prio Korr.;0.916666666666667;7.22222222222222;7386.29936302728;7386.29936302728;7237;7540;7299.8869001363;7409.14842863079
10144;Prio Korr.;0.916666666666667;7.31944444444445;7390.44928507648;7390.44928507648;7240;7543;7309.33788919114;7420.71991898086
10217;Prio Korr.;0.916666666666667;7.41666666666667;7394.46439922676;7394.46439922676;7242;7548;7318.57482700639;7432.23166321911
10290;Prio Korr.;0.916666666666667;7.51388888888889;7398.34448327096;7398.34448327096;7247;7551;7327.59510741666;7443.68502647726
10363;Prio Korr.;0.916666666666667;7.61111111111111;7402.0893223979;7402.0893223979;7247;7556;7336.3963641162;7455.08114929981
10436;Prio Korr.;0.916666666666667;7.70833333333333;7405.69870921243;7405.69870921243;7252;7564;7344.97647008288;7466.42094834197
10509;Prio Korr.;0.916666666666667;7.80555555555556;7409.17244375439;7409.17244375439;7255;7564;7353.333533125;7477.70512094406
10582;Prio Korr.;0.916666666666667;7.90277777777778;7412.51033351717;7412.51033351717;7257;7569;7361.46588803452;7488.93415309737
10655;Prio Korr.;0.916666666666667;8;7415.71219346547;7415.71219346547;7262;7574;7369.37208590623;7500.10833024316
5400;Prio Korr.;0.944444444444444;1;6856.65215823961;6856.65215823961;6709;7005;6364.81335456339;6486.84030126456
5473;Prio Korr.;0.944444444444444;1.09722222222222;6868.77277760502;6868.77277760502;6721;7017;6383.84071759847;6503.38419688253
5546;Prio Korr.;0.944444444444444;1.19444444444444;6880.78721007916;6880.78721007916;6735;7029;6402.72372521313;6519.90471771474
5619;Prio Korr.;0.944444444444444;1.29166666666667;6892.69482390007;6892.69482390007;6745;7042;6421.4614171905;6536.40090270697
5692;Prio Korr.;0.944444444444444;1.38888888888889;6904.49499215477;6904.49499215477;6757;7054;6440.05299544199;6552.87163391625
5765;Prio Korr.;0.944444444444444;1.48611111111111;6916.18709283444;6916.18709283444;6773;7062;6458.49783393095;6569.31562675956
5838;Prio Korr.;0.944444444444444;1.58333333333333;6927.77050888885;6927.77050888885;6781;7077;6476.79548695501;6585.73142190374
5911;Prio Korr.;0.944444444444444;1.68055555555556;6939.24462828073;6939.24462828073;6791;7087;6494.94569540714;6602.11737917681
5984;Prio Korr.;0.944444444444444;1.77777777777778;6950.60884403941;6950.60884403941;6806;7100;6512.9483906636;6618.47167385164
6057;Prio Korr.;0.944444444444444;1.875;6961.86255431444;6961.86255431444;6815;7105;6530.80369579708;6634.79229560517
6130;Prio Korr.;0.944444444444444;1.97222222222222;6973.00516242854;6973.00516242854;6827;7117;6548.51192388012;6651.07705038627
6203;Prio Korr.;0.944444444444444;2.06944444444444;6984.0360769304;6984.0360769304;6839;7131;6566.07357323083;6667.3235653418
6276;Prio Korr.;0.944444444444444;2.16666666666667;6994.95471164679;6994.95471164679;6847;7143;6583.48931954938;6683.52929685128
6349;Prio Korr.;0.944444444444444;2.26388888888889;7005.76048573464;7005.76048573464;6864;7154;6600.76000499956;6699.6915416164
6422;Prio Korr.;0.944444444444444;2.36111111111111;7016.45282373225;7016.45282373225;6870;7164;6617.88662439439;6715.80745064612
6495;Prio Korr.;0.944444444444444;2.45833333333333;7027.03115561054;7027.03115561054;6881;7175;6634.87030874443;6731.87404587901
6568;Prio Korr.;0.944444444444444;2.55555555555556;7037.49491682356;7037.49491682356;6893;7182;6651.71230651289;6747.8882390981
6641;Prio Korr.;0.944444444444444;2.65277777777778;7047.84354835867;7047.84354835867;6902;7198;6668.4139629906;6763.84685272605
6714;Prio Korr.;0.944444444444444;2.75;7058.07649678627;7058.07649678627;6907;7203;6684.97669824942;6779.74664204097
6787;Prio Korr.;0.944444444444444;2.84722222222222;7068.19321430917;7068.19321430917;6925;7215;6701.40198415535;6795.58431833253
6860;Prio Korr.;0.944444444444444;2.94444444444444;7078.19315881133;7078.19315881133;6930;7224;6717.69132092129;6811.3565725181
6933;Prio Korr.;0.944444444444444;3.04166666666667;7088.07579390635;7088.07579390635;6941;7234;6733.84621365507;6827.06009876279
7006;Prio Korr.;0.944444444444444;3.13888888888889;7097.84058898527;7097.84058898527;6956;7246;6749.86814931777;6842.69161768918
7079;Prio Korr.;0.944444444444444;3.23611111111111;7107.48701926416;7107.48701926416;6961;7254;6765.75857444986;6858.2478988185
7152;Prio Korr.;0.944444444444444;3.33333333333333;7117.01456583104;7117.01456583104;6972;7262;6781.51887395837;6873.72578195062
7225;Prio Korr.;0.944444444444444;3.43055555555556;7126.42271569238;7126.42271569238;6982;7275;6797.15035118762;6889.12219725933
7298;Prio Korr.;0.944444444444444;3.52777777777778;7135.71096181905;7135.71096181905;6989;7282;6812.65420942807;6904.43418394991
7371;Prio Korr.;0.944444444444444;3.625;7144.87880319203;7144.87880319203;7002;7292;6828.03153495071;6919.65890738975
7444;Prio Korr.;0.944444444444444;3.72222222222222;7153.92574484722;7153.92574484722;7010;7299;6843.2832815979;6934.79367468237
7517;Prio Korr.;0.944444444444444;3.81944444444444;7162.85129792009;7162.85129792009;7016;7310;6858.4102569117;6949.8359487035
7590;Prio Korr.;0.944444444444444;3.91666666666667;7171.65497968966;7171.65497968966;7022;7320;6873.41310974187;6964.78336065642
7663;Prio Korr.;0.944444444444444;4.01388888888889;7180.33631362197;7180.33631362197;7035;7326;6888.29231924866;6979.63372123228
7736;Prio Korr.;0.944444444444444;4.11111111111111;7188.89482941315;7188.89482941315;7041;7337;6903.04818519723;6994.3850304779
7809;Prio Korr.;0.944444444444444;4.20833333333333;7197.33006303167;7197.33006303167;7051;7344;6917.68081943416;7009.03548648098
7882;Prio Korr.;0.944444444444444;4.30555555555556;7205.64155676055;7205.64155676055;7059;7355;6932.19013843737;7023.58349298101
7955;Prio Korr.;0.944444444444444;4.40277777777778;7213.82885923849;7213.82885923849;7065;7361;6946.57585684123;7038.02766600456
8028;Prio Korr.;0.944444444444444;4.5;7221.89152550081;7221.89152550081;7074;7369;6960.8374818543;7052.36683960671
8101;Prio Korr.;0.944444444444444;4.59722222222222;7229.82911701979;7229.82911701979;7081;7375;6974.97430851032;7066.60007077907
8174;Prio Korr.;0.944444444444444;4.69444444444445;7237.64120174433;7237.64120174433;7091;7382;6988.98541571868;7080.72664355706
8247;Prio Korr.;0.944444444444444;4.79166666666667;7245.32735413917;7245.32735413917;7099;7393;7002.86966311149;7094.74607233002
8320;Prio Korr.;0.944444444444444;4.88888888888889;7252.88715522359;7252.88715522359;7105;7402;7016.62568871666;7108.65810432434
8393;Prio Korr.;0.944444444444444;4.98611111111111;7260.3201926093;7260.3201926093;7111;7411;7030.25190752033;7122.46272119679
8466;Prio Korr.;0.944444444444444;5.08333333333333;7267.62606053812;7267.62606053812;7122;7412;7043.74651101524;7136.16013964024
8539;Prio Korr.;0.944444444444444;5.18055555555556;7274.8043599187;7274.8043599187;7125;7425;7057.10746786557;7149.75081087295
8612;Prio Korr.;0.944444444444444;5.27777777777778;7281.85469836303;7281.85469836303;7134;7429;7070.33252584695;7163.23541885109
8685;Prio Korr.;0.944444444444444;5.375;7288.77669022206;7288.77669022206;7140;7437;7083.41921524681;7176.61487702034
8758;Prio Korr.;0.944444444444444;5.47222222222222;7295.56995662091;7295.56995662091;7145;7444;7096.36485392819;7189.89032340307
8831;Prio Korr.;0.944444444444444;5.56944444444445;7302.23412549339;7302.23412549339;7159;7451;7109.1665542698;7203.06311380798
8904;Prio Korr.;0.944444444444444;5.66666666666667;7308.76883161602;7308.76883161602;7160;7459;7121.82123219444;7216.13481295084
8977;Prio Korr.;0.944444444444444;5.76388888888889;7315.17371664129;7315.17371664129;7166;7464;7134.32561848211;7229.10718328937
9050;Prio Korr.;0.944444444444444;5.86111111111111;7321.44842913051;7321.44842913051;7170;7470;7146.67627253403;7241.98217140572
9123;Prio Korr.;0.944444444444444;5.95833333333333;7327.59262458589;7327.59262458589;7177;7479;7158.86959870707;7254.7618918184
9196;Prio Korr.;0.944444444444444;6.05555555555556;7333.6059654821;7333.6059654821;7182;7483;7170.90186527131;7267.44860816918
9269;Prio Korr.;0.944444444444444;6.15277777777778;7339.48812129709;7339.48812129709;7191;7490;7182.76922596233;7280.04471181461
9342;Prio Korr.;0.944444444444444;6.25;7345.23876854248;7345.23876854248;7197;7498;7194.46774400121;7292.55269794845
9415;Prio Korr.;0.944444444444444;6.34722222222222;7350.85759079313;7350.85759079313;7200;7500;7205.99341834644;7304.97513949154
9488;Prio Korr.;0.944444444444444;6.44444444444445;7356.34427871612;7356.34427871612;7204;7506;7217.3422118257;7317.31465909988
9561;Prio Korr.;0.944444444444444;6.54166666666667;7361.69853009928;7361.69853009928;7210;7511;7228.51008068267;7329.57389975734
9634;Prio Korr.;0.944444444444444;6.63888888888889;7366.92004987879;7366.92004987879;7218;7516;7239.49300496752;7341.75549452286
9707;Prio Korr.;0.944444444444444;6.73611111111111;7372.00855016632;7372.00855016632;7220;7524;7250.28701911473;7353.86203608939
9780;Prio Korr.;0.944444444444444;6.83333333333333;7376.96375027553;7376.96375027553;7227;7530;7260.88824199147;7365.8960468713
9853;Prio Korr.;0.944444444444444;6.93055555555556;7381.78537674781;7381.78537674781;7228;7530;7271.2929056737;7377.85995036197
9926;Prio Korr.;0.944444444444444;7.02777777777778;7386.47316337746;7386.47316337746;7234;7541;7281.4973822217;7389.75604449198
9999;Prio Korr.;0.944444444444444;7.125;7391.02685123614;7391.02685123614;7241;7543;7291.49820777756;7401.58647766269
10072;Prio Korr.;0.944444444444444;7.22222222222222;7395.4461886969;7395.4461886969;7244;7552;7301.29210340148;7413.35322804087
10145;Prio Korr.;0.944444444444444;7.31944444444445;7399.73093145702;7399.73093145702;7246;7553;7310.8759921857;7425.05808657342
10218;Prio Korr.;0.944444444444444;7.41666666666667;7403.88084256076;7403.88084256076;7252;7558;7320.24701233549;7436.70264403455
10291;Prio Korr.;0.944444444444444;7.51388888888889;7407.89569242124;7407.89569242124;7257;7564;7329.40252606666;7448.28828225432
10364;Prio Korr.;0.944444444444444;7.61111111111111;7411.77525884136;7411.77525884136;7258;7564;7338.34012433461;7459.81616951504
